trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
94.2,10.73,1,0,1,11.39,0,0,50,11.39,0,0
115.8,13.21,1,1,1,11.41,0,0,50,11.41,0,0
76.5,9.08,1,1,1,11.87,0,0,50,11.87,0,0
48.4,5.68,1,0,1,11.74,0,0,50,11.74,0,0
45.9,5.44,1,0,1,11.85,0,0,50,11.85,0,0
98.2,11.85,1,1,1,11.75,0,0,50,11.75,0,0
47.3,5.24,1,0,1,11.75,0,0,50,11.75,0,0
47.2,5.47,1,0,1,11.59,0,0,50,11.59,0,0
15.1,12.18,0,1,1,12.52,0,0,50,12.52,0,0
62.4,1.6,0,1,1,12.52,0,0,50,12.52,0,0
47.5,1.87,0,1,1,12.52,0,0,50,12.52,0,0
52.7,6.42,1,0,1,12.18,0,0,50,12.18,0,0
102.7,12.24,1,0,1,11.92,0,0,50,11.92,0,0
48.7,5.96,1,0,1,12.4,0,0,50,12.4,0,0
59.0,7.4,1,0,1,12.4,0,0,50,12.4,0,0
94.0,10.85,1,1,1,11.54,1,0,50,11.54,0,0
50.2,6.2,1,0,1,12.35,0,0,50,12.35,0,0
46.5,5.9,1,0,1,12.69,0,0,50,12.69,0,0
46.3,5.9,1,0,1,12.74,0,0,50,12.74,0,0
46.1,6.4,1,0,1,12.12,0,0,50,12.12,0,0
47.2,4.91,1,0,1,12.12,0,0,50,12.12,0,0
62.5,7.26,1,1,1,11.62,0,0,50,11.62,0,0
59.0,10.57,1,1,1,12.33,1,0,50,12.33,0,0
52.8,3.22,1,1,1,12.33,1,0,50,12.33,0,0
59.9,7.36,1,0,1,12.29,0,0,50,12.29,0,0
98.2,12.43,1,1,1,12.66,0,0,50,12.66,0,0
50.0,6.12,1,0,1,12.24,0,0,50,12.24,0,0
47.1,5.75,1,0,1,12.21,0,0,50,12.21,0,0
47.7,5.91,1,0,1,12.39,0,0,50,12.39,0,0
73.7,9.89,0,1,1,13.42,1,0,50,13.42,2,0
73.6,9.13,1,1,1,12.4,1,0,50,12.4,0,0
50.0,5.6,1,0,1,11.2,0,0,50,11.2,0,0
40.9,5.4,1,0,1,13.2,0,0,50,13.2,0,0
46.7,5.12,1,0,1,10.96,0,0,50,10.96,0,0
47.1,5.56,1,0,1,11.8,0,0,50,11.8,0,0
46.8,5.49,1,0,1,11.73,0,0,50,11.73,0,0
62.1,7.25,1,1,1,11.67,0,0,50,11.67,0,0
70.2,8.52,1,1,1,12.14,0,0,50,12.14,0,0
48.2,5.79,1,0,1,12.01,0,0,50,12.01,0,0
49.6,5.93,1,0,1,11.96,0,0,50,11.96,0,0
47.7,5.2,1,0,1,10.9,0,0,50,10.9,0,0
63.8,12.83,0,1,1,14.74,0,0,50,14.74,2,0
64.9,6.14,0,1,1,14.74,0,0,50,14.74,2,0
65.2,12.79,0,1,1,13.25,0,0,50,13.25,2,0
65.0,6.53,0,1,1,13.25,0,0,50,13.25,2,0
93.7,10.34,0,1,1,13.25,0,0,50,13.25,0,0
68.2,8.38,0,1,1,12.29,0,0,50,12.29,0,0
74.7,9.94,0,1,1,13.31,0,0,50,13.31,0,0
73.3,8.42,0,1,1,11.49,0,0,50,11.49,1,0
47.9,5.72,1,0,1,11.94,0,0,50,11.94,0,0
47.5,5.74,1,0,1,12.08,0,0,50,12.08,0,0
47.1,5.7,1,0,1,12.1,0,0,50,12.1,0,0
84.6,10.0,1,1,1,11.82,0,0,50,11.82,0,0
46.7,5.87,1,0,1,12.57,0,0,50,12.57,0,0
48.2,5.97,1,0,1,12.39,0,0,50,12.39,0,0
46.1,5.88,1,0,1,12.75,0,0,50,12.75,0,0
46.5,6.0,1,0,1,12.9,0,0,50,12.9,0,0
1.2,6.42,1,0,0,12.54,0,0,50,12.54,0,0
76.2,4.46,1,1,1,12.54,0,0,50,12.54,0,0
53.5,5.54,1,0,1,12.54,0,0,50,12.54,0,0
46.3,5.65,1,0,1,12.2,0,0,50,12.2,0,0
0.6,6.92,1,0,0,12.41,0,0,50,12.41,0,0
5.5,4.75,1,0,1,12.41,0,0,50,12.41,0,0
66.9,0.9,1,0,1,12.41,0,0,50,12.41,0,0
12.1,7.4,0,1,1,12.41,0,0,50,12.41,0,0
88.2,1.54,1,1,1,12.41,0,0,50,12.41,0,0
16.0,5.26,1,0,1,12.46,0,0,50,12.46,0,0
31.2,3.61,1,0,1,12.46,0,0,50,12.46,0,0
73.5,6.17,0,1,1,12.46,0,0,50,12.46,0,0
70.1,8.95,1,1,1,12.77,0,0,50,12.77,0,0
76.0,9.88,0,1,1,13.0,0,0,50,13.0,2,0
6.0,4.93,1,0,1,11.78,0,0,50,11.78,0,0
11.6,0.7,1,0,1,11.78,0,0,50,11.78,0,0
18.0,6.03,1,0,1,11.78,0,0,50,11.78,0,0
74.7,3.09,1,1,1,11.78,0,0,50,11.78,0,0
48.5,5.24,1,0,1,11.78,0,0,50,11.78,0,0
51.3,5.17,1,0,1,11.78,0,0,50,11.78,0,0
46.0,7.9,1,0,1,11.78,0,0,50,11.78,0,0
62.1,4.43,0,1,1,11.78,0,0,50,11.78,0,0
1.1,7.5,1,0,0,12.83,0,0,50,12.83,0,0
85.4,3.87,0,1,1,12.83,0,0,50,12.83,0,0
47.0,6.43,1,0,1,12.83,0,0,50,12.83,0,0
48.1,5.73,1,0,1,12.83,0,0,50,12.83,0,0
51.0,6.46,1,0,1,12.83,0,0,50,12.83,0,0
46.6,5.82,1,0,1,12.83,0,0,50,12.83,0,0
62.5,9.1,0,1,1,12.39,0,0,50,12.39,0,0
24.4,6.15,0,1,1,12.39,0,0,50,12.39,0,0
53.7,5.3,0,1,1,12.39,0,0,50,12.39,0,0
48.3,6.18,1,0,1,12.39,0,0,50,12.39,0,0
73.4,5.77,0,1,1,12.39,0,0,50,12.39,2,0
47.6,5.91,1,0,1,12.42,0,0,50,12.42,0,0
47.0,5.86,1,0,1,12.47,0,0,50,12.47,0,0
48.2,6.03,1,0,1,12.51,0,0,50,12.51,0,0
0.6,6.51,1,0,0,13.44,0,0,50,13.44,0,0
73.4,6.16,0,1,1,13.44,0,0,50,13.44,2,0
62.5,5.67,1,1,1,13.44,0,0,50,13.44,0,0
48.6,6.07,1,0,1,12.49,0,0,50,12.49,0,0
48.9,6.45,1,0,1,13.19,0,0,50,13.19,0,0
47.6,5.85,1,0,1,12.29,0,0,50,12.29,0,0
49.0,6.18,1,0,1,12.61,0,0,50,12.61,0,0
49.3,6.25,1,0,1,12.68,0,0,50,12.68,0,0
78.5,10.05,1,1,1,12.8,0,0,50,12.8,0,0
68.0,8.93,1,0,1,13.13,0,0,50,13.13,0,0
63.6,8.74,1,0,1,13.74,0,0,50,13.74,2,0
0.8,4.14,1,0,0,13.31,0,0,50,13.31,2,0
62.6,4.3,1,0,1,13.31,0,0,50,13.31,0,0
0.8,3.04,1,0,0,12.12,0,0,50,12.12,0,0
49.7,3.08,1,0,1,12.12,0,0,50,12.12,0,0
0.8,7.22,1,0,0,13.55,0,0,50,13.55,0,0
92.6,5.44,1,0,1,13.55,0,0,50,13.55,0,0
31.2,8.36,0,1,1,12.89,0,0,50,12.89,0,0
73.0,5.07,0,1,1,12.89,0,0,50,12.89,0,0
0.8,3.59,1,0,0,13.22,0,0,50,13.22,1,0
49.9,5.05,1,0,1,13.22,0,0,50,13.22,0,0
49.5,4.61,1,0,1,13.22,0,0,50,13.22,0,0
49.5,6.73,1,0,1,13.6,0,0,50,13.6,0,0
54.7,7.19,1,0,1,13.14,0,0,50,13.14,0,0
63.9,13.3,0,1,1,15.33,0,0,50,15.33,0,0
64.9,6.44,0,1,1,15.33,0,0,50,15.33,0,0
67.9,12.86,0,1,1,14.58,0,0,50,14.58,0,0
64.5,6.44,0,1,1,14.58,0,0,50,14.58,2,0
0.5,1.39,1,0,0,12.74,0,0,50,12.74,0,0
65.2,6.98,1,1,1,12.74,0,0,50,12.74,0,0
8.2,4.45,1,0,1,12.43,0,0,50,12.43,0,0
64.2,4.55,1,0,1,12.43,0,0,50,12.43,0,0
48.1,5.61,1,0,1,11.66,0,0,50,11.66,0,0
52.0,6.47,1,0,1,12.44,0,0,50,12.44,0,0
48.0,6.19,1,0,1,12.9,0,0,50,12.9,0,0
49.4,6.68,1,0,1,13.52,0,0,50,13.52,0,1
48.4,6.69,1,0,1,13.82,0,0,50,13.82,0,1
47.5,6.8,1,0,1,14.32,0,0,50,14.32,0,1
22.8,7.12,0,1,1,13.72,0,0,50,13.72,0,1
69.7,5.77,1,1,1,13.72,0,0,50,13.72,0,1
64.3,8.62,1,0,1,13.72,0,0,50,13.72,0,1
29.9,9.05,1,1,1,14.82,0,0,50,14.82,0,1
12.0,7.6,1,1,1,14.82,0,0,50,14.82,0,1
52.2,1.6,1,1,1,14.82,0,0,50,14.82,0,1
80.7,7.66,1,1,1,14.82,0,0,50,14.82,0,1
69.8,10.05,1,0,1,14.4,0,0,50,14.4,0,1
49.5,7.21,1,0,1,14.57,0,0,50,14.57,0,1
47.2,6.76,1,0,1,13.75,0,0,50,13.75,0,1
48.6,6.41,1,0,1,13.75,0,0,50,13.75,0,1
47.6,7.31,1,0,1,14.49,0,0,50,14.49,0,1
65.9,9.14,1,1,1,14.49,0,0,50,14.49,0,1
49.4,6.94,1,0,1,14.05,0,0,50,14.05,0,1
58.4,8.56,1,0,1,14.66,0,0,50,14.66,0,1
48.3,6.72,1,0,1,13.91,0,0,50,13.91,0,1
48.3,7.56,1,0,1,14.55,0,0,50,14.55,0,1
48.1,6.47,1,0,1,14.55,0,0,50,14.55,0,1
25.7,15.48,1,1,1,15.27,0,0,50,15.27,0,1
91.1,2.35,1,1,1,15.27,0,0,50,15.27,0,1
0.1,4.0,1,0,0,15.19,0,0,50,15.19,0,1
32.8,8.6,1,1,1,15.19,0,0,50,15.19,0,1
71.8,3.3,0,1,1,15.19,0,1,50,15.19,0,1
52.5,7.6,1,0,1,14.48,0,0,50,14.48,0,1
49.8,6.8,1,0,1,13.65,0,0,50,13.65,0,1
48.8,6.96,1,0,1,14.26,0,0,50,14.26,0,1
49.8,6.95,1,0,1,13.96,0,0,50,13.96,0,1
49.3,7.3,1,0,1,14.81,0,0,50,14.81,0,1
2.8,3.4,1,0,0,15.1,0,0,50,15.1,0,1
63.9,9.0,1,1,1,15.1,0,0,50,15.1,0,1
16.8,5.1,1,0,1,15.1,0,0,50,15.1,0,1
28.5,2.5,1,0,1,15.1,0,1,50,15.1,0,1
51.6,4.7,1,0,1,15.1,0,0,50,15.1,0,1
49.3,6.6,1,0,1,13.39,0,0,50,13.39,0,1
47.6,6.6,1,0,1,13.87,0,0,50,13.87,0,1
49.1,6.8,1,0,1,13.85,0,0,50,13.85,0,1
46.7,6.4,1,0,1,13.7,0,0,50,13.7,0,1
69.2,10.1,1,1,1,14.6,0,0,50,14.6,0,1
48.6,7.1,1,0,1,14.61,0,0,50,14.61,0,1
46.2,6.4,1,0,1,13.85,0,0,50,13.85,0,1
48.9,7.1,1,0,1,14.52,0,0,50,14.52,0,1
46.7,6.7,1,0,1,14.35,0,0,50,14.35,0,1
48.2,7.3,1,0,1,15.15,0,0,50,15.15,0,1
66.3,11.1,1,1,1,16.74,0,0,50,16.74,0,1
48.4,7.5,1,0,1,15.5,0,0,50,15.5,0,1
48.0,8.2,1,0,1,17.08,0,1,50,17.08,0,1
48.9,7.6,1,0,1,15.54,0,1,50,15.54,0,1
50.1,8.31,1,0,1,16.59,0,1,50,16.59,0,1
46.4,6.8,1,0,1,14.66,0,0,50,14.66,0,1
64.8,9.6,1,1,1,14.81,0,0,50,14.81,0,1
49.9,7.3,1,0,1,14.63,0,0,50,14.63,0,1
46.6,6.7,1,0,1,14.38,0,0,50,14.38,0,1
47.7,6.9,1,0,1,14.47,0,0,50,14.47,0,1
46.3,7.763574631646381,1,0,1,,0,0,50,,0,1
47.0,6.9,1,0,1,14.68,0,0,50,14.68,0,1
51.7,7.763574631646381,1,1,1,,0,0,50,,0,1
70.5,10.1,1,1,1,,0,0,50,,0,1
53.5,7.7,1,0,1,14.39,0,0,50,14.39,0,1
47.7,8.6,1,0,1,14.29,0,0,50,14.29,0,1
48.4,6.1,1,0,1,14.29,0,0,50,14.29,0,1
48.8,6.0,1,0,1,14.29,0,0,50,14.29,0,1
46.4,7.3,1,0,1,15.73,0,0,50,15.73,0,1
65.2,9.1,1,1,1,13.96,0,0,50,13.96,0,1
49.0,7.5,1,0,1,15.31,0,0,50,15.31,0,1
50.5,6.9,1,0,1,13.66,0,0,50,13.66,0,1
51.7,7.7,1,0,1,14.89,0,0,50,14.89,0,1
48.9,6.9,1,0,1,14.11,0,0,50,14.11,0,1
48.8,6.7,1,0,1,13.73,0,0,50,13.73,0,1
62.5,10.0,1,1,1,16.0,0,0,50,16.0,0,1
49.5,7.2,1,0,1,14.55,0,0,50,14.55,0,1
51.9,7.8,1,0,1,15.03,0,0,50,15.03,0,1
47.1,9.6,1,0,1,14.47,0,0,50,14.47,0,1
49.0,4.31,1,0,1,14.47,0,0,50,14.47,0,1
49.2,7.3,1,0,1,14.84,0,0,50,14.84,0,1
41.9,13.9,1,1,1,15.65,0,0,50,15.65,0,1
64.6,2.77,1,1,1,15.65,0,0,50,15.65,0,1
62.9,9.8,1,1,1,15.58,0,0,50,15.58,2,1
24.4,10.3,0,1,1,15.96,0,0,50,15.96,2,1
67.1,4.3,0,1,1,15.96,0,0,50,15.96,2,1
55.5,9.0,1,1,1,16.22,0,0,50,16.22,0,1
62.9,10.1,1,1,1,16.06,0,0,50,16.06,0,1
50.7,8.0,0,1,1,15.78,0,1,50,15.78,0,1
44.6,9.2,1,0,1,14.94,0,0,50,14.94,0,1
79.6,9.35,1,1,1,14.94,0,0,50,14.94,0,1
64.6,14.3,0,1,1,16.85,0,0,50,16.85,2,1
65.4,7.6,0,1,1,16.85,0,0,50,16.85,2,1
68.9,14.54,0,1,1,16.66,0,0,50,16.66,0,1
65.2,7.8,0,1,1,16.66,0,0,50,16.66,2,1
1.1,3.0,1,0,0,15.17,0,0,50,15.17,0,1
64.8,7.0,1,1,1,15.17,0,0,50,15.17,0,1
50.4,7.2,1,1,1,14.29,0,0,50,14.29,0,1
62.4,9.62,1,1,1,15.42,0,0,50,15.42,0,1
68.6,10.15,1,1,1,14.8,0,0,50,14.8,0,1
48.2,7.09,1,0,1,14.71,0,0,50,14.71,0,1
45.9,6.83,1,0,1,14.88,0,0,50,14.88,0,1
47.7,6.91,1,0,1,14.49,0,0,50,14.49,0,1
63.5,9.6,1,0,1,15.12,0,0,50,15.12,0,1
48.9,6.59,1,0,1,13.48,0,0,50,13.48,0,1
68.8,10.92,1,1,1,15.87,0,0,50,15.87,0,1
50.9,7.12,1,0,1,13.99,0,0,50,13.99,0,1
49.9,7.52,1,0,1,15.07,0,0,50,15.07,0,1
46.9,6.66,1,0,1,14.2,0,0,50,14.2,0,1
46.8,7.71,1,0,1,16.47,0,0,50,16.47,0,1
48.4,7.33,1,0,1,15.14,0,0,50,15.14,0,1
68.9,12.43,1,1,1,14.71,0,0,50,14.71,0,1
55.0,5.8,1,0,1,14.71,0,0,50,14.71,0,1
53.9,7.93,1,0,1,14.71,0,0,50,14.71,0,1
46.1,7.1,1,0,1,15.4,0,0,50,15.4,0,1
47.1,8.13,1,0,1,15.43,0,0,50,15.43,0,1
48.7,6.65,1,0,1,15.43,0,1,50,15.43,0,1
80.7,10.69,1,1,1,13.25,0,0,50,13.25,0,0
53.2,7.46,1,0,1,14.02,0,1,50,14.02,0,0
51.0,8.22,1,0,1,13.21,0,0,50,13.21,0,0
55.7,5.87,1,0,1,13.21,0,0,50,13.21,0,0
50.8,6.46,1,0,1,12.72,0,0,50,12.72,0,0
76.6,10.74,1,1,1,14.02,0,0,50,14.02,0,0
64.6,8.72,1,1,1,13.5,0,0,50,13.5,0,0
48.5,6.13,1,0,1,12.64,0,0,50,12.64,0,0
48.7,6.18,1,0,1,12.69,0,0,50,12.69,0,0
47.8,6.0,1,0,1,12.55,0,0,50,12.55,0,0
47.5,5.86,1,0,1,12.34,0,0,50,12.34,0,0
46.3,7.3,1,0,1,12.82,0,0,50,12.82,0,0
75.3,9.85,1,1,1,12.82,0,1,50,12.82,0,0
66.0,6.9,1,0,1,12.82,0,0,50,12.82,0,0
50.0,6.9,1,0,1,13.8,0,1,50,13.8,0,0
63.2,8.02,1,0,1,12.69,0,0,50,12.69,0,0
46.7,5.83,1,0,1,12.48,0,0,50,12.48,0,0
64.1,8.53,1,1,1,13.31,0,0,50,13.31,0,0
49.4,7.13,1,0,1,13.47,0,0,50,13.47,0,0
46.2,5.75,1,0,1,13.47,0,0,50,13.47,0,0
47.5,6.36,1,0,1,13.39,0,1,50,13.39,0,0
47.0,5.7,1,0,1,12.13,0,0,50,12.13,0,0
51.7,6.3,1,0,1,12.19,0,0,50,12.19,0,0
71.8,9.75,1,1,1,12.9,0,0,50,12.9,2,0
18.0,3.07,1,0,1,12.9,0,0,50,12.9,0,0
49.1,5.1,1,0,1,12.9,0,0,50,12.9,0,0
47.0,6.78,1,0,1,12.59,0,0,50,12.59,0,0
45.4,4.85,1,0,1,12.59,0,0,50,12.59,0,0
47.9,6.01,1,0,1,12.55,0,0,50,12.55,0,0
46.2,5.82,1,0,1,12.6,0,0,50,12.6,0,0
78.8,10.95,0,1,1,13.9,0,0,50,13.9,2,0
50.0,5.94,1,0,1,11.88,0,0,50,11.88,0,0
46.4,5.58,1,0,1,12.03,0,0,50,12.03,0,0
51.1,6.28,1,0,1,12.29,0,0,50,12.29,0,0
47.4,6.07,1,0,1,12.81,0,0,50,12.81,0,0
46.3,5.81,1,0,1,12.55,0,0,50,12.55,0,0
73.5,12.14,0,1,1,16.52,0,0,50,16.52,2,0
72.6,10.11,1,1,1,12.92,0,0,50,12.92,0,0
52.6,6.07,1,0,1,12.92,0,0,50,12.92,0,0
50.5,6.25,1,0,1,12.38,0,0,50,12.38,0,0
48.2,6.36,1,0,1,13.2,0,0,50,13.2,0,0
50.8,6.26,1,0,1,12.32,0,0,50,12.32,0,0
48.0,5.79,1,0,1,12.06,0,0,50,12.06,0,0
63.9,14.2,0,1,1,15.63,0,0,50,15.63,2,0
71.7,7.0,0,1,1,15.63,0,0,50,15.63,2,0
70.6,12.96,0,1,1,14.05,0,0,50,14.05,0,0
65.1,6.1,0,1,1,14.05,0,0,50,14.05,0,0
64.7,8.11,1,1,1,12.53,0,0,50,12.53,0,0
67.3,8.92,1,1,1,13.25,0,0,50,13.25,2,0
48.7,6.79,1,0,1,12.23,0,0,50,12.23,0,0
47.2,4.94,1,0,1,12.23,0,0,50,12.23,0,0
46.9,5.61,1,0,1,11.96,0,0,50,11.96,0,0
47.4,6.34,1,0,1,12.91,0,0,50,12.91,0,0
80.2,10.13,1,1,1,12.91,0,0,50,12.91,0,0
52.6,6.32,1,0,1,12.02,0,0,50,12.02,0,0
48.3,5.72,1,0,1,11.84,0,0,50,11.84,0,0
48.6,7.763574631646381,1,0,1,,0,0,50,,0,0
48.6,7.763574631646381,1,0,1,,0,0,50,,0,0
48.9,6.2,1,0,1,12.68,0,0,50,12.68,0,0
68.4,9.6,1,1,1,14.04,0,0,50,14.04,0,0
50.1,5.9,1,0,1,11.78,0,0,50,11.78,0,0
46.1,5.46,1,0,1,11.84,0,0,50,11.84,0,0
55.1,6.31,1,0,1,11.45,0,0,50,11.45,0,0
47.8,6.73,1,0,1,11.92,0,0,50,11.92,0,0
103.5,11.3,1,0,1,11.92,0,0,50,11.92,0,0
68.3,9.08,1,1,1,13.29,0,0,50,13.29,2,0
50.1,5.86,1,0,1,11.7,0,0,50,11.7,0,0
94.2,10.95,1,0,1,11.62,0,0,50,11.62,0,0
46.8,5.23,1,0,1,11.18,0,0,50,11.18,0,0
66.1,8.18,0,1,1,12.38,0,0,50,12.38,2,0
15.5,7.3,1,0,1,12.17,0,0,50,12.17,0,0
90.9,5.65,0,1,1,12.17,0,0,50,12.17,2,0
54.6,6.39,1,0,1,11.7,0,0,50,11.7,0,0
47.5,5.43,1,0,1,11.43,0,0,50,11.43,0,0
46.0,5.47,1,0,1,11.89,0,0,50,11.89,0,0
46.3,5.43,1,0,1,11.73,0,0,50,11.73,0,0
47.2,5.56,1,0,1,11.78,0,0,50,11.78,0,0
86.5,11.86,1,1,1,13.71,0,0,50,13.71,2,0
52.6,6.21,1,0,1,11.47,0,0,50,11.47,0,0
55.6,6.2,1,0,1,11.47,0,0,50,11.47,0,0
55.7,6.77,1,0,1,12.15,0,0,50,12.15,0,0
56.2,6.92,1,0,1,12.31,0,0,50,12.31,0,0
64.1,8.02,1,0,1,12.51,0,0,50,12.51,0,0
74.0,9.4,1,1,1,12.7,0,0,50,12.7,0,0
97.3,11.0,1,0,1,11.31,0,0,50,11.31,0,0
46.8,5.22,1,0,1,11.15,0,0,50,11.15,0,0
48.0,5.5,1,0,1,11.46,0,0,50,11.46,0,0
48.5,5.62,1,0,1,11.59,0,0,50,11.59,0,0
64.5,7.95,1,1,1,12.33,0,0,50,12.33,2,0
81.6,10.34,1,1,1,12.67,0,0,50,12.67,2,0
49.4,5.82,1,0,1,11.78,0,0,50,11.78,0,0
56.6,6.33,1,0,1,11.18,0,0,50,11.18,0,0
53.3,7.16,1,0,1,11.55,0,0,50,11.55,0,0
48.6,4.61,1,0,1,11.55,0,0,50,11.55,0,0
47.5,7.59,1,0,1,12.11,0,0,50,12.11,0,0
73.9,8.0,1,1,1,12.11,1,0,50,12.11,0,0
70.5,7.65,1,1,1,12.11,0,0,50,12.11,0,0
50.5,5.78,1,0,1,11.45,0,0,50,11.45,0,0
46.1,5.16,1,0,1,11.19,0,0,50,11.19,0,0
58.7,7.763574631646381,1,0,1,,0,0,50,,0,0
46.7,7.763574631646381,1,0,1,,0,0,50,,0,0
49.3,7.66,1,0,1,12.94,0,0,50,12.94,0,0
74.5,8.36,1,1,1,12.94,1,0,50,12.94,2,0
79.2,10.46,1,1,1,13.21,1,0,50,13.21,2,0
49.6,5.81,1,0,1,11.71,1,0,50,11.71,0,0
48.6,5.48,1,0,1,11.28,0,0,50,11.28,0,0
46.4,5.41,1,0,1,11.66,0,0,50,11.66,0,0
47.6,5.67,1,0,1,11.91,0,0,50,11.91,0,0
46.7,5.85,1,0,1,12.53,0,0,50,12.53,0,0
73.4,10.72,1,1,1,14.6,0,0,50,14.6,2,0
85.8,10.8,1,1,1,12.59,1,0,50,12.59,2,0
48.2,5.81,1,0,1,12.05,0,0,50,12.05,0,0
49.0,5.79,1,0,1,11.82,0,0,50,11.82,0,0
46.2,5.24,1,0,1,11.34,0,0,50,11.34,0,0
46.4,5.37,1,0,1,11.57,0,0,50,11.57,0,0
46.3,5.57,1,0,1,12.03,0,0,50,12.03,0,0
21.8,6.31,0,1,1,11.82,0,0,50,11.82,2,0
54.0,5.29,0,1,1,11.82,0,0,50,11.82,2,0
50.0,3.27,1,0,1,11.82,0,0,50,11.82,0,0
46.9,5.57,1,0,1,11.88,0,0,50,11.88,0,0
50.6,6.28,1,0,1,12.41,0,0,50,12.41,0,0
85.1,12.16,1,1,1,14.29,0,0,50,14.29,2,0
47.4,5.61,1,0,1,11.84,0,0,50,11.84,0,0
46.4,5.46,1,0,1,11.77,0,0,50,11.77,0,0
64.5,8.3,1,1,1,12.87,0,0,50,12.87,2,0
48.4,5.59,1,0,1,11.55,0,0,50,11.55,0,0
47.7,5.91,1,0,1,12.39,0,0,50,12.39,0,0
50.5,6.04,1,0,1,11.96,0,0,50,11.96,0,0
50.4,5.98,1,0,1,11.87,0,0,50,11.87,0,0
51.3,6.02,1,0,1,11.73,0,0,50,11.73,0,0
1.1,3.92,1,0,0,12.58,0,0,50,12.58,0,0
69.1,8.54,1,1,1,12.58,0,0,50,12.58,2,0
101.2,9.1,1,0,1,12.58,0,0,50,12.58,0,0
48.5,5.79,1,0,1,11.94,0,0,50,11.94,0,0
49.6,6.12,1,0,1,12.34,0,0,50,12.34,0,0
63.0,8.56,1,0,1,11.79,0,0,50,11.79,0,0
85.1,8.9,1,1,1,11.79,1,0,50,11.79,2,0
54.0,6.24,1,0,1,11.56,0,0,50,11.56,0,0
50.1,5.96,1,0,1,11.9,0,0,50,11.9,0,0
49.3,6.42,1,0,1,13.02,0,0,50,13.02,0,0
50.6,5.82,1,0,1,11.5,0,0,50,11.5,0,0
10.5,6.16,0,1,1,12.81,0,0,50,12.81,0,0
35.0,5.6,0,1,0,12.81,0,0,50,12.81,0,0
38.1,4.6,0,1,0,12.81,0,0,50,12.81,0,0
73.2,8.65,0,1,0,12.81,0,0,50,12.81,0,0
67.9,8.79,1,1,1,12.81,0,0,50,12.81,0,0
75.0,7.19,1,0,1,12.81,0,0,50,12.81,0,0
51.7,4.03,1,0,1,12.81,0,0,50,12.81,0,0
19.0,6.0,0,0,1,12.98,0,0,50,12.98,0,0
63.0,8.0,0,1,1,12.98,0,0,50,12.98,0,0
52.5,4.71,0,1,1,12.98,0,0,50,12.98,0,0
36.6,3.5,1,0,1,12.98,0,0,50,12.98,0,0
46.0,13.05,1,0,1,11.2,0,0,50,11.2,0,0
94.0,6.23,1,0,1,11.2,0,0,50,11.2,0,0
91.0,9.98,1,0,1,11.2,0,0,50,11.2,0,0
92.0,11.1,1,0,1,11.2,0,0,50,11.2,0,0
